Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-30 00:00:00-04:00,556.7262463954988,565.7132191048944,556.4286765461554,558.4224853515625,2323600,0.0,0.0
2024-10-31 00:00:00-04:00,556.359255649618,563.868247953675,556.359255649618,559.9500732421875,2490000,0.0,0.0
2024-11-01 00:00:00-04:00,560.565137569578,565.7331668537603,559.3549998095677,562.9854736328125,2548300,0.0,0.0
2024-11-04 00:00:00-05:00,562.1720251209721,564.0071503137401,550.943257870564,553.2743530273438,2656600,0.0,0.0
2024-11-05 00:00:00-05:00,553.7803026689028,564.1559565162543,549.9315705531097,562.4597778320312,2608100,0.0,0.0
2024-11-06 00:00:00-05:00,599.0325854076654,600.6196651776376,586.0877200770291,591.8806762695312,6591300,0.0,0.0
2024-11-07 00:00:00-05:00,593.864544459471,602.7424193205189,591.345038725294,600.570068359375,5254300,0.0,0.0
2024-11-08 00:00:00-05:00,604.0914487645537,614.8043884566621,600.3220889433022,610.8465576171875,3875800,0.0,0.0
2024-11-11 00:00:00-05:00,611.9278351339351,625.646322301415,608.9718126441862,620.2105102539062,3003200,0.0,0.0
2024-11-12 00:00:00-05:00,614.5861571900726,619.4466265085616,608.8329177196119,609.7156982421875,2809400,0.0,0.0
2024-11-13 00:00:00-05:00,608.0592315133097,608.0691606004117,598.1993453048889,600.9866943359375,3409400,0.0,0.0
2024-11-14 00:00:00-05:00,598.6158976846316,601.115605715891,584.2426975913087,588.3692016601562,3079200,0.0,0.0
2024-11-15 00:00:00-05:00,587.149105027112,594.10261408062,585.1950122972421,587.4566040039062,3423900,0.0,0.0
2024-11-18 00:00:00-05:00,584.6891317363442,589.3512619702902,580.6023436699611,584.8974609375,2577100,0.0,0.0
2024-11-19 00:00:00-05:00,578.0232328272568,582.1100812215791,572.1212384140885,572.349365234375,3198300,0.0,0.0
2024-11-20 00:00:00-05:00,578.0133230199574,597.7826780334401,576.8626388275901,595.659912109375,3928600,0.0,0.0
2024-11-21 00:00:00-05:00,595.163973311203,599.1317331332776,591.9203102828296,592.6741943359375,2722900,0.0,0.0
2024-11-22 00:00:00-05:00,593.7356262888323,596.4138764981144,583.9253247898235,586.1076049804688,3197900,0.0,0.0
2024-11-25 00:00:00-05:00,592.7635165615562,604.9247105337741,590.214223520414,600.947021484375,5146200,0.0,0.0
2024-11-26 00:00:00-05:00,603.3375560182456,603.5656828368951,594.0530124547712,601.8992309570312,2693600,0.0,0.0
2024-11-27 00:00:00-05:00,606.1051055528259,612.4733431726451,601.8099885545578,603.4764404296875,2269800,0.0,0.0
2024-11-29 00:00:00-05:00,603.8930591009388,610.8168414612612,601.7306371689547,605.2817993164062,2010800,0.0,0.0
2024-12-02 00:00:00-05:00,609.051106761169,609.051106761169,595.9277610821448,603.6152954101562,3364900,0.0,0.0
2024-12-03 00:00:00-05:00,605.9264428078192,610.7869723675304,599.9450768995,600.3517456054688,2329900,0.0,0.0
2024-12-04 00:00:00-05:00,606.0951917615018,617.8100006158338,602.0777863694346,605.8670043945312,4147600,0.0,0.0
2024-12-05 00:00:00-05:00,600.7584860675357,604.0814604627121,569.2643947405014,574.3034057617188,5943700,0.0,0.0
2024-12-06 00:00:00-05:00,577.4181847159564,577.4181847159564,539.7542515953534,545.1900634765625,13003600,0.0,0.0
2024-12-09 00:00:00-05:00,549.6510006643297,560.584256555495,542.322335241574,558.2343139648438,7684700,2.1,0.0
2024-12-10 00:00:00-05:00,559.6084236052999,565.3339546297314,554.659602483342,562.7848510742188,5360600,0.0,0.0
2024-12-11 00:00:00-05:00,553.2953519872414,555.7249709537247,530.4031960759082,531.2595825195312,10363000,0.0,0.0
2024-12-12 00:00:00-05:00,529.2680955307736,531.7275552376674,512.0018594116465,513.565185546875,9403800,0.0,0.0
2024-12-13 00:00:00-05:00,513.4457063585504,525.2851229987481,508.5466300690212,518.2650756835938,8202900,0.0,0.0
2024-12-16 00:00:00-05:00,515.7956492769324,519.4799160697089,493.96891653925417,496.3786315917969,8880000,0.0,0.0
2024-12-17 00:00:00-05:00,484.9275702175534,493.4909789724486,473.7951540300449,483.453857421875,14132700,0.0,0.0
2024-12-18 00:00:00-05:00,486.3514808639221,504.38442963550233,483.9318290119131,497.59344482421875,10147600,0.0,0.0
2024-12-19 00:00:00-05:00,498.0116715174993,501.50671406781447,484.17079858225287,487.1679992675781,7418100,0.0,0.0
2024-12-20 00:00:00-05:00,487.2078420918681,500.5010374402664,486.6502275946693,498.001708984375,10956900,0.0,0.0
2024-12-23 00:00:00-05:00,498.629031214207,506.61489125544205,496.92628622069265,504.1852722167969,4286000,0.0,0.0
2024-12-24 00:00:00-05:00,502.25354170091845,503.9463195800781,498.4597574209205,503.9463195800781,1824400,0.0,0.0
2024-12-26 00:00:00-05:00,503.4982279478351,510.04024657679037,502.5821599747367,508.9748229980469,3387000,0.0,0.0
2024-12-27 00:00:00-05:00,507.25218139027186,510.99616008227605,505.63904975923595,507.8197326660156,3471800,0.0,0.0
2024-12-30 00:00:00-05:00,504.70306629870373,507.5608786730962,498.5294683424705,505.6390686035156,5408600,0.0,0.0
2024-12-31 00:00:00-05:00,507.1824749301377,508.82544730279045,501.1980406692996,503.7073059082031,4214000,0.0,0.0
2025-01-02 00:00:00-05:00,505.8382062093238,509.9307015199163,501.148258120942,502.3630676269531,4234900,0.0,0.0
2025-01-03 00:00:00-05:00,504.1952603680879,514.0929332658372,503.22938693640117,510.81695556640625,3019500,0.0,0.0
2025-01-06 00:00:00-05:00,510.8169380139114,518.0858608442101,507.650477737987,511.48406982421875,4444800,0.0,0.0
2025-01-07 00:00:00-05:00,516.642046223089,517.2893045042462,509.04454067395073,512.0616455078125,3914500,0.0,0.0
2025-01-08 00:00:00-05:00,512.3105837786965,522.4372890881649,507.3418280740849,522.2879638671875,4141700,0.0,0.0
2025-01-10 00:00:00-05:00,524.3989355172724,533.1714427577647,516.2636586129695,518.4742431640625,5467500,0.0,0.0
2025-01-13 00:00:00-05:00,532.763141030819,545.0705898322212,530.8712628550579,538.8372192382812,6472500,0.0,0.0
2025-01-14 00:00:00-05:00,537.3535861685739,542.2326981386119,534.2667415095611,541.4261474609375,3978300,0.0,0.0
2025-01-15 00:00:00-05:00,534.8143701010398,543.9652648884876,532.0561990423308,541.1074829101562,4103900,0.0,0.0
2025-01-16 00:00:00-05:00,528.093097442231,537.5427642670018,507.82972017295066,508.4172058105469,9059900,0.0,0.0
2025-01-17 00:00:00-05:00,503.46833192160904,519.5994050629973,500.6603251235352,507.5907287597656,7495700,0.0,0.0
2025-01-21 00:00:00-05:00,511.8624726265261,522.7658875797018,510.6377262809036,522.7559204101562,5682100,0.0,0.0
2025-01-22 00:00:00-05:00,519.4400475363447,522.2082464100602,513.8041604248081,517.50830078125,3756100,0.0,0.0
2025-01-23 00:00:00-05:00,525.6236859899626,529.2183093336077,517.1100819956463,527.515625,4580800,0.0,0.0
2025-01-24 00:00:00-05:00,525.8626570449694,532.3549311730676,522.2780008570015,530.2439575195312,3671200,0.0,0.0
2025-01-27 00:00:00-05:00,537.6821177143137,549.5613427934767,537.6821177143137,541.2070922851562,4263000,0.0,0.0
2025-01-28 00:00:00-05:00,540.6992215021606,544.1743600241764,535.5512395415564,540.1714477539062,3162700,0.0,0.0
2025-01-29 00:00:00-05:00,539.4246772181264,541.1672301857781,531.7375584416036,535.8101196289062,2737600,0.0,0.0
2025-01-30 00:00:00-05:00,537.1742739354694,544.7817767521353,532.7233250460725,543.2483520507812,2924700,0.0,0.0
2025-01-31 00:00:00-05:00,540.9282659407606,546.8230567285451,539.1060363758421,540.1814575195312,4120500,0.0,0.0
2025-02-03 00:00:00-05:00,539.6935351033433,551.5528257110147,538.7674999837628,545.8472290039062,4083600,0.0,0.0
2025-02-04 00:00:00-05:00,542.8799090918903,546.4745321212367,539.2056094860811,543.1288452148438,2869900,0.0,0.0
2025-02-05 00:00:00-05:00,528.4715006292654,538.3991056788187,519.689026155006,537.5128784179688,4621600,0.0,0.0
2025-02-06 00:00:00-05:00,535.6010550764191,536.8058670957495,523.0347636120893,527.784423828125,3926800,0.0,0.0
2025-02-07 00:00:00-05:00,526.9480411908772,530.1244688158175,523.1542567915346,524.7872924804688,3349100,0.0,0.0
2025-02-10 00:00:00-05:00,525.4245245114363,531.8868970992683,521.1528021505201,531.1002807617188,3143100,0.0,0.0
2025-02-11 00:00:00-05:00,532.7233092642732,545.2099234564748,526.0219682052145,531.6478881835938,2631900,0.0,0.0
2025-02-12 00:00:00-05:00,537.5526717273597,540.042033105694,523.2737288954711,525.1557006835938,3859200,0.0,0.0
2025-02-13 00:00:00-05:00,528.6407788075729,532.0561751459522,524.8569010911913,528.9195556640625,2835100,0.0,0.0
2025-02-14 00:00:00-05:00,526.7488542865098,530.9309934510525,520.6847433816095,521.2822265625,3705300,0.0,0.0
2025-02-18 00:00:00-05:00,508.7657255302445,513.8041905491866,494.88504399795687,498.59918212890625,8759300,0.0,0.0
2025-02-19 00:00:00-05:00,499.19659410118527,509.6817828337705,496.0301337745838,508.86529541015625,4380300,0.0,0.0
2025-02-20 00:00:00-05:00,503.0401838430171,506.2663864109086,498.1112362418836,500.281982421875,4144300,0.0,0.0
2025-02-21 00:00:00-05:00,437.679499409266,467.70122153234666,436.63397979972194,464.4351806640625,19864900,0.0,0.0
2025-02-24 00:00:00-05:00,464.69404512362854,466.0084351825788,455.05524546674894,459.5559997558594,6919300,0.0,0.0
2025-02-25 00:00:00-05:00,458.8092054863519,468.75671420715054,448.1547570311361,468.3783264160156,9101000,0.0,0.0
2025-02-26 00:00:00-05:00,462.67267423530535,471.0369219286186,456.2501404653106,461.6171875,5108400,0.0,0.0
2025-02-27 00:00:00-05:00,464.1862264879669,473.3769287659693,463.0410960039027,466.5660400390625,4216800,0.0,0.0
2025-02-28 00:00:00-05:00,465.0126943258031,474.332848516767,462.50342905616935,472.9388122558594,6146300,0.0,0.0
2025-03-03 00:00:00-05:00,472.3513267178483,475.2389797704821,463.23030319807685,465.0624694824219,5700200,0.0,0.0
2025-03-04 00:00:00-05:00,467.7509976356769,477.1707324749271,464.474989590723,472.5903015136719,5864100,0.0,0.0
2025-03-05 00:00:00-05:00,469.0653889406884,477.04128206267615,469.00564669915383,473.9544982910156,3637100,0.0,0.0
2025-03-06 00:00:00-05:00,473.97440395394483,486.0428229909063,469.99142576945786,485.64453125,4964000,0.0,0.0
2025-03-07 00:00:00-05:00,481.77104618512647,497.79260186881527,481.3130122254721,491.3800048828125,5434100,0.0,0.0
2025-03-10 00:00:00-04:00,492.2799987792969,497.8500061035156,477.7099914550781,480.2200012207031,5108900,2.1,0.0
2025-03-11 00:00:00-04:00,482.5,486.7699890136719,477.1400146484375,486.0400085449219,4101000,0.0,0.0
2025-03-12 00:00:00-04:00,483.1400146484375,487.6000061035156,478.82000732421875,481.1099853515625,3680800,0.0,0.0
2025-03-13 00:00:00-04:00,479.45001220703125,484.05999755859375,475.0,481.5199890136719,2876600,0.0,0.0
2025-03-14 00:00:00-04:00,481.0,489.45001220703125,478.239990234375,488.6499938964844,3915900,0.0,0.0
2025-03-17 00:00:00-04:00,487.510009765625,500.6099853515625,485.95001220703125,499.0199890136719,5152300,0.0,0.0
2025-03-18 00:00:00-04:00,502.239990234375,505.9700012207031,497.82000732421875,503.79998779296875,3617600,0.0,0.0
2025-03-19 00:00:00-04:00,505.0400085449219,506.3500061035156,500.05999755859375,503.20001220703125,3317600,0.0,0.0
2025-03-20 00:00:00-04:00,505.25,514.3900146484375,503.510009765625,511.29998779296875,4965400,0.0,0.0
2025-03-21 00:00:00-04:00,511.67999267578125,519.0,505.0899963378906,516.8499755859375,10244900,0.0,0.0
2025-03-24 00:00:00-04:00,515.0800170898438,518.25,511.1199951171875,516.5,3840900,0.0,0.0
2025-03-25 00:00:00-04:00,518.280029296875,519.0,511.5299987792969,513.4299926757812,3015100,0.0,0.0
2025-03-26 00:00:00-04:00,515.2000122070312,522.9500122070312,512.8499755859375,518.2000122070312,3253800,0.0,0.0
2025-03-27 00:00:00-04:00,516.2899780273438,521.0800170898438,512.9500122070312,515.719970703125,2822200,0.0,0.0
2025-03-28 00:00:00-04:00,516.8699951171875,520.97998046875,515.0499877929688,516.0399780273438,2379100,0.0,0.0
2025-03-31 00:00:00-04:00,519.1799926757812,528.1199951171875,518.5900268554688,523.75,5238700,0.0,0.0
2025-04-01 00:00:00-04:00,525.739990234375,528.1699829101562,520.9500122070312,523.1199951171875,2962500,0.0,0.0
2025-04-02 00:00:00-04:00,522.9500122070312,525.0,516.7999877929688,523.2000122070312,2378900,0.0,0.0
2025-04-03 00:00:00-04:00,529.989990234375,548.5,529.2899780273438,540.4400024414062,6457900,0.0,0.0
2025-04-04 00:00:00-04:00,540.6400146484375,551.739990234375,524.8400268554688,525.0499877929688,9919000,0.0,0.0
